,City,Car Type,Number of Passengers,Location,Supplier,Total Price,Price,Offer Rating
600,Bangkok,Toyota Yaris,4.0,"Rama 4 Rd., Khlong Toey 2929/9, Bangkok",Opodo,145.0,37.0,9.2
601,Bangkok,Toyota Yaris,5.0,Airport terminal,KAYAK,106.0,27.0,9.0
602,Bangkok,Toyota Yaris,5.0,Airport terminal,QEEQ.COM,106.0,27.0,9.0
603,Bangkok,Toyota Yaris,5.0,Airport terminal,VIP Cars,108.0,27.0,7.8
604,Bangkok,Toyota Yaris,5.0,Airport terminal,Discover Cars,112.0,28.0,8.8
605,Bangkok,Toyota Yaris,5.0,Airport terminal,Wisecars,118.0,30.0,8.8
606,Bangkok,Toyota Yaris,5.0,Airport terminal,Argus Car Hire,172.0,43.0,9.0
607,Bangkok,Toyota Yaris,5.0,Airport terminal,Opodo,185.0,47.0,9.0
608,Bangkok,Toyota Yaris,5.0,Airport terminal,Holiday Autos,303.0,76.0,9.0
609,Bangkok,Toyota Yaris,5.0,Airport terminal,easyCar,303.0,76.0,7.5
610,Bangkok,Honda City,5.0,"Rama 4 Rd., Khlong Toey 2929/9, Bangkok",Rentalcars,93.0,24.0,7.8
611,Bangkok,Honda City,5.0,"Rama 4 Rd., Khlong Toey 2929/9, Bangkok",KAYAK,93.0,24.0,7.8
612,Bangkok,Honda City,5.0,"Rama 4 Rd., Khlong Toey 2929/9, Bangkok",VIP Cars,106.0,27.0,9.2
613,Bangkok,Honda City,5.0,"Rama 4 Rd., Khlong Toey 2929/9, Bangkok",Sixt,109.0,28.0,8.0
614,Bangkok,Honda City,5.0,"Rama 4 Rd., Khlong Toey 2929/9, Bangkok",Opodo,163.0,41.0,9.2
615,Bangkok,Mitsubishi Mirage,5.0,"Tc-green Condominium Phase 2 Build, Rama 9 Road Huaykwang District, Bangkok",VIP Cars,76.0,19.0,8.8
616,Bangkok,Mitsubishi Mirage,5.0,"Tc-green Condominium Phase 2 Build, Rama 9 Road Huaykwang District, Bangkok",Enjoy Travel,76.0,19.0,5.0
617,Bangkok,Mitsubishi Mirage,5.0,"Tc-green Condominium Phase 2 Build, Rama 9 Road Huaykwang District, Bangkok",Booking.com,89.0,23.0,7.8
618,Bangkok,Mitsubishi Mirage,5.0,"Tc-green Condominium Phase 2 Build, Rama 9 Road Huaykwang District, Bangkok",Rentalcars,91.0,23.0,7.8
619,Bangkok,Mitsubishi Mirage,5.0,"Tc-green Condominium Phase 2 Build, Rama 9 Road Huaykwang District, Bangkok",KAYAK,91.0,23.0,7.8
620,Florida,Kia Rio,4.0,Exact address revealed after booking,Turo,63.0,16.0,4.0
621,Florida,Nissan Versa,5.0,Shuttle,HolidayCars.com,197.0,50.0,7.8
622,Florida,Toyota Yaris,5.0,Shuttle,KAYAK,223.0,56.0,10.0
623,Florida,Toyota Yaris,5.0,Shuttle,QEEQ.COM,223.0,56.0,10.0
624,Florida,Nissan Sentra,5.0,Shuttle,KAYAK,240.0,60.0,10.0
625,Florida,Nissan Sentra,5.0,Shuttle,QEEQ.COM,240.0,60.0,10.0
626,Florida,Toyota Yaris,4.0,Shuttle,HolidayCars.com,239.0,60.0,7.8
627,Florida,Chevrolet Spark,4.0,Shuttle,KAYAK,420.0,105.0,10.0
628,Florida,Chevrolet Spark,4.0,Shuttle,QEEQ.COM,420.0,105.0,10.0
629,Florida,Kia Rio,4.0,Shuttle,KAYAK,423.0,106.0,10.0
630,Florida,Kia Rio,4.0,Shuttle,QEEQ.COM,423.0,106.0,10.0
631,Florida,Nissan Versa Note,4.0,Shuttle,KAYAK,451.0,113.0,10.0
632,Florida,Nissan Versa Note,4.0,Shuttle,QEEQ.COM,451.0,113.0,10.0
633,Florida,Ford Focus,4.0,Shuttle,KAYAK,455.0,114.0,10.0
634,Florida,Ford Focus,4.0,Shuttle,QEEQ.COM,455.0,114.0,10.0
635,Florida,Nissan Versa,5.0,Shuttle,HolidayCars.com,255.0,64.0,7.8
636,Florida,Ford Fiesta,5.0,"30260 South Dixie Highway, Homestead",Booking.com,463.0,116.0,4.0
637,Florida,Ford Fiesta,5.0,"30260 South Dixie Highway, Homestead",Rentalcars,478.0,120.0,4.0
638,Florida,Ford Fiesta,5.0,"30260 South Dixie Highway, Homestead",Opodo,496.0,124.0,9.0
639,Florida,Kia Soul,5.0,MIA,KAYAK,525.0,132.0,10.0
640,Florida,Kia Soul,5.0,MIA,QEEQ.COM,525.0,132.0,10.0
641,Florida,Nissan Versa,5.0,Shuttle,KAYAK,420.0,105.0,9.2
642,Florida,Nissan Versa,5.0,Shuttle,QEEQ.COM,420.0,105.0,9.2
643,Florida,Nissan Versa,5.0,Shuttle,Opodo,467.0,117.0,9.0
644,Florida,Nissan Versa,5.0,Shuttle,Argus Car Hire,674.0,169.0,9.0
645,Florida,Nissan Versa,5.0,Shuttle,easyCar,1181.0,296.0,7.8
646,Florida,Nissan Versa,5.0,Shuttle,Holiday Autos,1185.0,297.0,9.0
647,Florida,Kia Rio,4.0,MIA,KAYAK,520.0,130.0,10.0
648,Florida,Kia Rio,4.0,MIA,QEEQ.COM,520.0,130.0,10.0
649,Florida,Ford Focus,5.0,"30260 South Dixie Highway, Homestead",Booking.com,542.0,136.0,6.5
650,Florida,Ford Focus,5.0,"30260 South Dixie Highway, Homestead",Opodo,556.0,139.0,9.0
651,Florida,Ford Focus,5.0,"30260 South Dixie Highway, Homestead",Rentalcars,559.0,140.0,6.5
652,Florida,Ford Focus,5.0,"30260 South Dixie Highway, Homestead",KAYAK,559.0,140.0,6.5
653,Alicante,Ford Ka,4.0,Airport terminal,QEEQ.COM,49.0,13.0,9.8
654,Alicante,Ford Ka,4.0,Airport terminal,Rentalcars,54.0,14.0,8.2
655,Alicante,Ford Ka,4.0,Airport terminal,KAYAK,54.0,14.0,8.2
656,Alicante,Ford Ka,4.0,Airport terminal,Booking.com,56.0,14.0,8.2
657,Alicante,Ford Ka,4.0,Airport terminal,Opodo,81.0,21.0,9.5
658,Alicante,Ford Ka,4.0,Airport terminal,Argus Car Hire,102.0,26.0,9.5
659,Alicante,Ford Ka,4.0,Airport terminal,Holiday Autos,150.0,38.0,9.5
660,Alicante,Ford Ka,4.0,Airport terminal,easyCar,150.0,38.0,8.0
661,Alicante,Nissan Micra,5.0,Airport terminal,QEEQ.COM,50.0,13.0,9.8
662,Alicante,Nissan Micra,5.0,Airport terminal,Rentalcars,55.0,14.0,8.2
663,Alicante,Nissan Micra,5.0,Airport terminal,KAYAK,55.0,14.0,8.2
664,Alicante,Nissan Micra,5.0,Airport terminal,Booking.com,57.0,15.0,8.2
665,Alicante,Nissan Micra,5.0,Airport terminal,Opodo,83.0,21.0,9.5
666,Alicante,Nissan Micra,5.0,Airport terminal,Argus Car Hire,103.0,26.0,9.5
667,Alicante,Nissan Micra,5.0,Airport terminal,Holiday Autos,152.0,38.0,9.5
668,Alicante,Nissan Micra,5.0,Airport terminal,easyCar,152.0,38.0,8.0
669,Alicante,Ford Ka,4.0,Airport terminal,QEEQ.COM,65.0,17.0,8.2
670,Alicante,Ford Ka,4.0,Airport terminal,Opodo,110.0,28.0,8.0
671,Alicante,Ford Ka,4.0,Airport terminal,Argus Car Hire,120.0,30.0,8.0
672,Alicante,Ford Ka,4.0,Airport terminal,Holiday Autos,198.0,50.0,8.0
673,Alicante,Ford Ka,4.0,Airport terminal,easyCar,198.0,50.0,6.5
674,Alicante,Ford Focus,5.0,Airport terminal,QEEQ.COM,67.0,17.0,9.8
675,Alicante,Ford Focus,5.0,Airport terminal,Rentalcars,76.0,19.0,8.2
676,Alicante,Ford Focus,5.0,Airport terminal,KAYAK,76.0,19.0,8.2
677,Alicante,Ford Focus,5.0,Airport terminal,Booking.com,78.0,20.0,8.2
678,Alicante,Ford Focus,5.0,Airport terminal,Opodo,114.0,29.0,9.5
679,Alicante,Ford Focus,5.0,Airport terminal,Argus Car Hire,123.0,31.0,9.5
680,Alicante,Ford Focus,5.0,Airport terminal,Holiday Autos,203.0,51.0,9.5
681,Alicante,Ford Focus,5.0,Airport terminal,easyCar,203.0,51.0,8.0
682,Alicante,Ford Ka,4.0,Airport terminal,QEEQ.COM,66.0,17.0,8.2
683,Alicante,Nissan Juke,5.0,Airport terminal,QEEQ.COM,68.0,17.0,9.8
684,Alicante,Nissan Juke,5.0,Airport terminal,Rentalcars,76.0,19.0,8.2
685,Alicante,Nissan Juke,5.0,Airport terminal,KAYAK,76.0,19.0,8.2
686,Alicante,Nissan Juke,5.0,Airport terminal,Booking.com,79.0,20.0,8.2
687,Alicante,Nissan Juke,5.0,Airport terminal,Opodo,114.0,29.0,9.5
688,Alicante,Nissan Juke,5.0,Airport terminal,Argus Car Hire,123.0,31.0,9.5
689,Alicante,Nissan Juke,5.0,Airport terminal,Holiday Autos,204.0,51.0,9.5
690,Alicante,Nissan Juke,5.0,Airport terminal,easyCar,204.0,51.0,8.0
691,Alicante,Ford Focus Wagon,5.0,Airport terminal,QEEQ.COM,75.0,19.0,9.8
692,Alicante,Ford Focus Wagon,5.0,Airport terminal,Rentalcars,85.0,22.0,8.2
693,Alicante,Ford Focus Wagon,5.0,Airport terminal,KAYAK,85.0,22.0,8.2
694,Alicante,Ford Focus Wagon,5.0,Airport terminal,Booking.com,88.0,22.0,8.2
695,Alicante,Ford Focus Wagon,5.0,Airport terminal,Opodo,128.0,32.0,9.5
696,Alicante,Ford Focus Wagon,5.0,Airport terminal,Argus Car Hire,136.0,34.0,9.5
697,Alicante,Ford Focus Wagon,5.0,Airport terminal,Holiday Autos,226.0,57.0,9.5
698,Alicante,Ford Focus Wagon,5.0,Airport terminal,easyCar,226.0,57.0,8.0
699,Alicante,Fiat 500,4.0,Airport terminal,VIP Cars,107.0,27.0,9.5
700,Alicante,Fiat 500,4.0,Airport terminal,Wisecars,115.0,29.0,8.2
701,Alicante,Fiat 500,4.0,Airport terminal,Discover Cars,117.0,30.0,9.5
702,Alicante,Fiat 500,4.0,Airport terminal,Enjoy Travel,117.0,30.0,5.8
703,Alicante,Fiat 500,4.0,Airport terminal,HolidayCars.com,117.0,30.0,8.0
704,Alicante,Fiat 500,4.0,Airport terminal,Rentalcars,127.0,32.0,8.2
705,Alicante,Fiat 500,4.0,Airport terminal,KAYAK,127.0,32.0,8.2
706,Alicante,Fiat 500,4.0,Airport terminal,Booking.com,131.0,33.0,8.2
707,Alicante,Fiat 500,4.0,Airport terminal,Opodo,133.0,34.0,9.5
708,Alicante,Fiat 500,4.0,Airport terminal,Holiday Autos,317.0,80.0,9.5
709,Alicante,Fiat 500,4.0,Airport terminal,easyCar,317.0,80.0,8.0
710,Alicante,Fiat 500,4.0,Shuttle,QEEQ.COM,81.0,21.0,7.8
711,Alicante,Fiat 500,4.0,Shuttle,VIP Cars,84.0,21.0,7.5
712,Alicante,Fiat 500,4.0,Shuttle,Enjoy Travel,89.0,23.0,4.5
713,Alicante,Fiat 500,4.0,Shuttle,HolidayCars.com,89.0,23.0,7.2
714,Alicante,Fiat 500,4.0,Shuttle,Rentalcars,106.0,27.0,6.2
715,Alicante,Fiat 500,4.0,Shuttle,KAYAK,106.0,27.0,6.2
716,Alicante,Fiat 500,4.0,Shuttle,Booking.com,109.0,28.0,6.2
717,Alicante,Fiat 500,4.0,Shuttle,Argus Car Hire,129.0,33.0,7.5
718,Alicante,Fiat 500,4.0,Shuttle,Opodo,133.0,34.0,7.5
719,Alicante,Fiat 500,4.0,Shuttle,Holiday Autos,227.0,57.0,7.5
720,Alicante,Fiat 500,4.0,Shuttle,easyCar,227.0,57.0,6.0
721,Alicante,Fiat 500C,4.0,Airport terminal,QEEQ.COM,71.0,18.0,8.2
722,Alicante,Fiat 500C,4.0,Airport terminal,Opodo,121.0,31.0,8.0
723,Alicante,Fiat 500C,4.0,Airport terminal,Argus Car Hire,130.0,33.0,8.0
724,Alicante,Fiat 500C,4.0,Airport terminal,Holiday Autos,215.0,54.0,8.0
725,Alicante,Fiat 500C,4.0,Airport terminal,easyCar,215.0,54.0,6.5
726,Alicante,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,82.0,21.0,8.2
727,Alicante,Volkswagen Polo,5.0,Airport terminal,Opodo,140.0,35.0,8.0
728,Alicante,Volkswagen Polo,5.0,Airport terminal,Argus Car Hire,147.0,37.0,8.0
729,Alicante,Volkswagen Polo,5.0,Airport terminal,Holiday Autos,246.0,62.0,8.0
730,Alicante,Volkswagen Polo,5.0,Airport terminal,easyCar,246.0,62.0,6.5
731,Alicante,Fiat 500C,4.0,Airport terminal,QEEQ.COM,72.0,18.0,8.2
732,Alicante,Fiat 500,4.0,ALC,QEEQ.COM,105.0,27.0,9.8
733,Alicante,Fiat 500,4.0,ALC,HolidayCars.com,106.0,27.0,9.5
734,Alicante,Fiat 500,4.0,ALC,Discover Cars,111.0,28.0,9.5
735,Alicante,Fiat 500,4.0,ALC,VIP Cars,114.0,29.0,9.5
736,Alicante,Fiat 500,4.0,ALC,Wisecars,114.0,29.0,8.2
737,Alicante,Fiat 500,4.0,ALC,Rentalcars,126.0,32.0,8.2
738,Alicante,Fiat 500,4.0,ALC,Booking.com,126.0,32.0,8.2
739,Alicante,Fiat 500,4.0,ALC,KAYAK,126.0,32.0,8.2
740,Alicante,Fiat 500,4.0,ALC,Opodo,147.0,37.0,9.5
741,Alicante,Fiat 500,4.0,ALC,Argus Car Hire,170.0,43.0,9.5
742,Alicante,Fiat 500,4.0,ALC,Holiday Autos,298.0,75.0,9.5
743,Alicante,Fiat 500,4.0,ALC,easyCar,298.0,75.0,8.0
744,Alicante,Smart Forfour,4.0,Airport terminal,Enjoy Travel,104.0,26.0,5.8
745,Alicante,Smart Forfour,4.0,Airport terminal,HolidayCars.com,105.0,27.0,8.0
746,Alicante,Smart Forfour,4.0,Airport terminal,Discover Cars,111.0,28.0,9.5
747,Alicante,Smart Forfour,4.0,Airport terminal,QEEQ.COM,111.0,28.0,9.8
748,Alicante,Smart Forfour,4.0,Airport terminal,Opodo,140.0,35.0,9.5
749,Alicante,Smart Forfour,4.0,Airport terminal,Rentalcars,145.0,37.0,8.2
750,Alicante,Smart Forfour,4.0,Airport terminal,KAYAK,145.0,37.0,8.2
751,Alicante,Smart Forfour,4.0,Airport terminal,Booking.com,149.0,38.0,8.2
752,Alicante,Smart Forfour,4.0,Airport terminal,Argus Car Hire,166.0,42.0,9.5
753,Alicante,Smart Forfour,4.0,Airport terminal,Holiday Autos,302.0,76.0,9.5
754,Alicante,Smart Forfour,4.0,Airport terminal,easyCar,302.0,76.0,8.0
755,Alicante,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,84.0,21.0,8.2
756,Lisbon,Fiat 500,4.0,Shuttle,Enjoy Travel,27.0,7.0,5.8
757,Lisbon,Fiat 500,4.0,Shuttle,Wisecars,30.0,8.0,7.0
758,Lisbon,Fiat 500,4.0,Shuttle,HolidayCars.com,34.0,9.0,8.0
759,Lisbon,Fiat 500,4.0,Shuttle,Zest Car Rental,55.0,14.0,9.5
760,Lisbon,Opel Corsa,5.0,Shuttle,Enjoy Travel,32.0,8.0,5.8
761,Lisbon,Opel Corsa,5.0,Shuttle,Wisecars,35.0,9.0,7.0
762,Lisbon,Opel Corsa,5.0,Shuttle,HolidayCars.com,38.0,10.0,8.0
763,Lisbon,Opel Corsa,5.0,Shuttle,Zest Car Rental,63.0,16.0,9.5
764,Lisbon,Volkswagen up!,4.0,call for pick-up,KAYAK,44.0,11.0,9.8
765,Lisbon,Volkswagen up!,4.0,call for pick-up,QEEQ.COM,44.0,11.0,9.8
766,Lisbon,Volkswagen up!,4.0,call for pick-up,Discover Cars,48.0,12.0,9.2
767,Lisbon,Volkswagen up!,4.0,call for pick-up,Rentalcars,49.0,13.0,7.8
768,Lisbon,Volkswagen up!,4.0,call for pick-up,Booking.com,49.0,13.0,7.8
769,Lisbon,Volkswagen up!,4.0,call for pick-up,Opodo,71.0,18.0,9.5
770,Lisbon,Volkswagen up!,4.0,call for pick-up,Argus Car Hire,80.0,20.0,9.5
771,Lisbon,Volkswagen up!,4.0,call for pick-up,Holiday Autos,116.0,29.0,9.5
772,Lisbon,Volkswagen up!,4.0,call for pick-up,easyCar,116.0,29.0,8.0
773,Lisbon,Volkswagen up!,4.0,Shuttle,KAYAK,36.0,9.0,9.8
774,Lisbon,Volkswagen up!,4.0,Shuttle,QEEQ.COM,36.0,9.0,9.8
775,Lisbon,Volkswagen up!,4.0,Shuttle,Wisecars,38.0,10.0,7.8
776,Lisbon,Volkswagen up!,4.0,Shuttle,HolidayCars.com,40.0,10.0,8.0
777,Lisbon,Volkswagen up!,4.0,Shuttle,Discover Cars,42.0,11.0,9.2
778,Lisbon,Volkswagen up!,4.0,Shuttle,Rentalcars,44.0,11.0,7.8
779,Lisbon,Volkswagen up!,4.0,Shuttle,Booking.com,44.0,11.0,7.8
780,Lisbon,Volkswagen up!,4.0,Shuttle,Zest Car Rental,44.0,11.0,9.5
781,Lisbon,Volkswagen up!,4.0,Shuttle,Opodo,65.0,17.0,9.5
782,Lisbon,Volkswagen up!,4.0,Shuttle,Argus Car Hire,74.0,19.0,9.5
783,Lisbon,Volkswagen up!,4.0,Shuttle,Holiday Autos,98.0,25.0,9.5
784,Lisbon,Volkswagen up!,4.0,Shuttle,easyCar,98.0,25.0,8.0
785,Lisbon,Volkswagen Polo,5.0,call for pick-up,KAYAK,50.0,13.0,9.8
786,Lisbon,Volkswagen Polo,5.0,call for pick-up,QEEQ.COM,50.0,13.0,9.8
787,Lisbon,Volkswagen Polo,5.0,call for pick-up,Discover Cars,53.0,14.0,9.2
788,Lisbon,Volkswagen Polo,5.0,call for pick-up,Rentalcars,55.0,14.0,7.8
789,Lisbon,Volkswagen Polo,5.0,call for pick-up,Booking.com,55.0,14.0,7.8
790,Lisbon,Volkswagen Polo,5.0,call for pick-up,Opodo,79.0,20.0,9.5
791,Lisbon,Volkswagen Polo,5.0,call for pick-up,Argus Car Hire,85.0,22.0,9.5
792,Lisbon,Volkswagen Polo,5.0,call for pick-up,Holiday Autos,131.0,33.0,9.5
793,Lisbon,Volkswagen Polo,5.0,call for pick-up,easyCar,131.0,33.0,8.0
794,Lisbon,Volkswagen Polo,5.0,call for pick-up,Wisecars,200.0,50.0,7.8
795,Lisbon,Seat Ibiza,4.0,Shuttle,KAYAK,48.0,12.0,9.8
796,Lisbon,Seat Ibiza,4.0,Shuttle,QEEQ.COM,48.0,12.0,9.8
797,Lisbon,Toyota Aygo,4.0,Airport terminal,Enjoy Travel,38.0,10.0,5.8
798,Lisbon,Toyota Aygo,4.0,Airport terminal,HolidayCars.com,43.0,11.0,8.0
799,Lisbon,Toyota Aygo,4.0,Airport terminal,Discover Cars,46.0,12.0,9.2
800,Lisbon,Toyota Aygo,4.0,Airport terminal,Opodo,68.0,17.0,9.5
801,Lisbon,Toyota Aygo,4.0,Airport terminal,Argus Car Hire,77.0,20.0,9.5
802,Lisbon,Toyota Aygo,4.0,Airport terminal,Holiday Autos,106.0,27.0,9.5
803,Lisbon,Toyota Aygo,4.0,Airport terminal,easyCar,106.0,27.0,8.0
804,Lisbon,Ford Ka,4.0,Shuttle,Opodo,70.0,18.0,9.5
805,Lisbon,Ford Ka,4.0,Shuttle,Argus Car Hire,79.0,20.0,9.5
806,Lisbon,Ford Ka,4.0,Shuttle,Holiday Autos,112.0,28.0,9.5
807,Lisbon,Ford Ka,4.0,Shuttle,easyCar,112.0,28.0,8.0
808,Lisbon,Opel Adam,4.0,LIS,Zest Car Rental,51.0,13.0,9.5
809,Lisbon,Opel Adam,4.0,LIS,Enjoy Travel,52.0,13.0,5.8
810,Lisbon,Opel Adam,4.0,LIS,KAYAK,56.0,14.0,7.5
811,Lisbon,Opel Adam,4.0,LIS,QEEQ.COM,56.0,14.0,7.5
812,Lisbon,Opel Adam,4.0,LIS,HolidayCars.com,57.0,15.0,5.8
813,Lisbon,Opel Adam,4.0,LIS,Discover Cars,65.0,17.0,7.0
814,Lisbon,Opel Adam,4.0,LIS,Rentalcars,74.0,19.0,7.8
815,Lisbon,Opel Adam,4.0,LIS,Booking.com,74.0,19.0,7.8
816,Lisbon,Opel Adam,4.0,LIS,Opodo,79.0,20.0,7.2
817,Lisbon,Opel Adam,4.0,LIS,Argus Car Hire,91.0,23.0,7.2
818,Lisbon,Opel Adam,4.0,LIS,Holiday Autos,149.0,38.0,7.2
819,Lisbon,Opel Adam,4.0,LIS,easyCar,149.0,38.0,5.8
820,Lisbon,Fiat Panda,4.0,"Lisboa Downtown, Lisbon",Discover Cars,52.0,13.0,9.2
821,Lisbon,Volkswagen Polo,5.0,Airport terminal,Enjoy Travel,41.0,11.0,5.8
822,Lisbon,Volkswagen Polo,5.0,Airport terminal,HolidayCars.com,46.0,12.0,8.0
823,Lisbon,Volkswagen Polo,5.0,Airport terminal,Opodo,71.0,18.0,9.5
824,Lisbon,Volkswagen Polo,5.0,Airport terminal,Argus Car Hire,80.0,20.0,9.5
825,Lisbon,Volkswagen Polo,5.0,Airport terminal,Holiday Autos,116.0,29.0,9.5
826,Lisbon,Volkswagen Polo,5.0,Airport terminal,easyCar,116.0,29.0,8.0
827,Lisbon,Fiat 500,4.0,Shuttle,KAYAK,56.0,14.0,9.8
828,Lisbon,Fiat 500,4.0,Shuttle,QEEQ.COM,56.0,14.0,9.8
829,Lisbon,Fiat 500,4.0,Shuttle,VIP Cars,57.0,15.0,9.2
830,Lisbon,Fiat 500,4.0,Shuttle,Enjoy Travel,57.0,15.0,5.8
831,Lisbon,Fiat 500,4.0,Shuttle,Discover Cars,60.0,15.0,9.2
832,Lisbon,Fiat 500,4.0,Shuttle,HolidayCars.com,61.0,16.0,8.0
833,Lisbon,Fiat 500,4.0,Shuttle,Rentalcars,63.0,16.0,7.8
834,Lisbon,Fiat 500,4.0,Shuttle,Booking.com,63.0,16.0,7.8
835,Lisbon,Fiat 500,4.0,Shuttle,Zest Car Rental,64.0,16.0,9.5
836,Lisbon,Fiat 500,4.0,Shuttle,Argus Car Hire,91.0,23.0,9.5
837,Lisbon,Fiat 500,4.0,Shuttle,Opodo,95.0,24.0,9.5
838,Lisbon,Fiat 500,4.0,Shuttle,Holiday Autos,150.0,38.0,9.5
839,Lisbon,Fiat 500,4.0,Shuttle,easyCar,150.0,38.0,8.0
840,Lisbon,Nissan Micra,5.0,Shuttle,KAYAK,42.0,11.0,9.8
841,Lisbon,Nissan Micra,5.0,Shuttle,QEEQ.COM,42.0,11.0,9.8
842,Lisbon,Nissan Micra,5.0,Shuttle,Wisecars,45.0,12.0,7.8
843,Lisbon,Nissan Micra,5.0,Shuttle,HolidayCars.com,46.0,12.0,8.0
844,Lisbon,Nissan Micra,5.0,Shuttle,Discover Cars,47.0,12.0,9.2
845,Lisbon,Nissan Micra,5.0,Shuttle,Rentalcars,49.0,13.0,7.8
846,Lisbon,Nissan Micra,5.0,Shuttle,Booking.com,49.0,13.0,7.8
847,Lisbon,Nissan Micra,5.0,Shuttle,Zest Car Rental,52.0,13.0,9.5
848,Lisbon,Nissan Micra,5.0,Shuttle,Opodo,70.0,18.0,9.5
849,Lisbon,Nissan Micra,5.0,Shuttle,Argus Car Hire,80.0,20.0,9.5
850,Lisbon,Nissan Micra,5.0,Shuttle,Holiday Autos,114.0,29.0,9.5
851,Lisbon,Nissan Micra,5.0,Shuttle,easyCar,114.0,29.0,8.0
852,Lisbon,Opel Adam,4.0,Shuttle,HolidayCars.com,47.0,12.0,5.8
853,Lisbon,Opel Adam,4.0,Shuttle,KAYAK,48.0,12.0,7.5
854,Lisbon,Opel Adam,4.0,Shuttle,Rentalcars,50.0,13.0,7.8
855,Lisbon,Opel Adam,4.0,Shuttle,Booking.com,50.0,13.0,7.8
856,Lisbon,Opel Adam,4.0,Shuttle,Opodo,72.0,18.0,7.2
857,Lisbon,Opel Adam,4.0,Shuttle,Argus Car Hire,81.0,21.0,7.2
858,Lisbon,Opel Adam,4.0,Shuttle,Holiday Autos,118.0,30.0,7.2
859,Lisbon,Opel Adam,4.0,Shuttle,easyCar,118.0,30.0,5.8
860,Lisbon,Standard car,5.0,Shuttle,KAYAK,46.0,12.0,9.8
861,Lisbon,Standard car,5.0,Shuttle,QEEQ.COM,46.0,12.0,9.8
862,Prague,Volkswagen up!,4.0,PRG,VIP Cars,58.0,15.0,9.2
863,Prague,Volkswagen up!,4.0,PRG,KAYAK,62.0,16.0,8.2
864,Prague,Volkswagen up!,4.0,PRG,QEEQ.COM,62.0,16.0,8.2
865,Prague,Volkswagen up!,4.0,PRG,Discover Cars,63.0,16.0,9.2
866,Prague,Volkswagen up!,4.0,PRG,Booking.com,63.0,16.0,7.8
867,Prague,Volkswagen up!,4.0,PRG,Rentalcars,64.0,16.0,7.8
868,Prague,Volkswagen Polo,4.0,PRG,VIP Cars,62.0,16.0,9.2
869,Prague,Volkswagen Polo,4.0,PRG,KAYAK,65.0,17.0,8.2
870,Prague,Volkswagen Polo,4.0,PRG,QEEQ.COM,65.0,17.0,8.2
871,Prague,Volkswagen Polo,4.0,PRG,Discover Cars,66.0,17.0,9.2
872,Prague,Volkswagen Polo,4.0,PRG,Booking.com,66.0,17.0,7.8
873,Prague,Volkswagen Polo,4.0,PRG,Rentalcars,68.0,17.0,7.8
874,Prague,Volkswagen up!,4.0,PRG,QEEQ.COM,65.0,17.0,8.2
875,Prague,Volkswagen up!,4.0,PRG,Booking.com,67.0,17.0,7.8
876,Prague,Volkswagen up!,4.0,PRG,Rentalcars,69.0,18.0,7.8
877,Prague,Volkswagen up!,4.0,PRG,VIP Cars,70.0,18.0,9.2
878,Prague,Volkswagen Polo,5.0,Airport terminal,KAYAK,71.0,18.0,9.8
879,Prague,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,71.0,18.0,9.8
880,Prague,Volkswagen Golf,5.0,PRG,VIP Cars,70.0,18.0,9.2
881,Prague,Volkswagen Golf,5.0,PRG,Discover Cars,73.0,19.0,9.2
882,Prague,Volkswagen Golf,5.0,PRG,KAYAK,83.0,21.0,8.2
883,Prague,Volkswagen Golf,5.0,PRG,QEEQ.COM,83.0,21.0,8.2
884,Prague,Volkswagen Golf,5.0,PRG,Booking.com,85.0,22.0,7.8
885,Prague,Volkswagen Golf,5.0,PRG,Rentalcars,87.0,22.0,7.8
886,Prague,Skoda Rapid,5.0,Airport terminal,KAYAK,74.0,19.0,9.8
887,Prague,Skoda Rapid,5.0,Airport terminal,QEEQ.COM,74.0,19.0,9.8
888,Prague,Skoda Rapid,5.0,Airport terminal,Enjoy Travel,87.0,22.0,5.5
889,Prague,Skoda Rapid,5.0,Airport terminal,HolidayCars.com,89.0,23.0,7.8
890,Prague,Skoda Rapid,5.0,Airport terminal,Discover Cars,91.0,23.0,9.2
891,Prague,Skoda Rapid,5.0,Airport terminal,Opodo,112.0,28.0,9.2
892,Prague,Skoda Rapid,5.0,Airport terminal,Argus Car Hire,116.0,29.0,9.2
893,Prague,Skoda Rapid,5.0,Airport terminal,Holiday Autos,204.0,51.0,9.2
894,Prague,Skoda Rapid,5.0,Airport terminal,easyCar,204.0,51.0,7.8
895,Prague,Volkswagen Polo,4.0,PRG,VIP Cars,82.0,21.0,9.2
896,Prague,Volkswagen Polo,4.0,PRG,KAYAK,84.0,21.0,8.2
897,Prague,Volkswagen Polo,4.0,PRG,QEEQ.COM,84.0,21.0,8.2
898,Prague,Volkswagen Polo,4.0,PRG,Booking.com,87.0,22.0,7.8
899,Prague,Volkswagen Polo,4.0,PRG,Rentalcars,90.0,23.0,7.8
900,Prague,Volkswagen Golf,5.0,Airport terminal,KAYAK,78.0,20.0,9.8
901,Prague,Volkswagen Golf,5.0,Airport terminal,QEEQ.COM,78.0,20.0,9.8
902,Prague,Skoda Citigo,4.0,Airport terminal,KAYAK,85.0,22.0,9.8
