City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Amsterdam,Amsterdam Oosterpark By Yays,Amsterdam-Oost,7.6,211,403,Booking.com
Dublin,Hotel Riu Plaza The Gresham Dublin,"23 Upper O Connell Street, Dublin 1",8.4,14377,360,Booking.com
Dublin,Jurys Inn Dublin Parnell Street,"Moore Street Plaza, Parnell St, Dublin,1, Dublin 0",8.0,9530,269,Booking.com
Dublin,Clayton Hotel Dublin Airport,"Stockhole Lane, Dublin",8.5,10383,248,Booking.com
Dublin,Temple Bar District Apartments,Temple Bar - St. Stephen's Green,8.1,228,433,Booking.com
Dublin,The Merchant House,"8 Eustace Street, Temple Bar, Dublin D2",8.9,288,682,Booking.com
Dublin,"Keavan's Port Hotel , Dublin","Dublin 1-5 Camden Street Upper and 49-51 Camden Street Lower, Dublin",8.2,356,515,Booking.com
Dublin,Sweet Inn - Spacious Grand Canal,Ballsbridge,8.2,87,716,Booking.com
Dublin,"Radisson Blu St. Helen's Hotel, Dublin","Stillorgan Road, Dublin 4",8.2,2683,449,Booking.com
Dublin,The Gibson Hotel,"The Point Square Dublin1, Dublin",8.6,6388,368,Booking.com
Dublin,"Premier Suites Plus Dublin, Leeson Street",Temple Bar - St. Stephen's Green,9.0,286,480,Booking.com
Benidorm,Hotel Cimbel,"Avenida Europa, 1, 03500 Benidorm, Valencia",8.7,2316,203,Booking.com
Benidorm,Port Benidorm,"Estocolmo, 4, 03503 Benidorm, Valencia",8.2,5051,313,Hotels.com
Benidorm,Hotel Madeira Centro,"Calle Esperanto, 1, 03501 Benidorm, Valencia",8.1,1847,204,Booking.com
Benidorm,Apartamentos Nicaragua,,9.0,130,280,Booking.com
Benidorm,Hotel Benidorm Plaza,"Calle de Emilio Ortuno, 18, 03501 Benidorm, Valencia",8.1,1578,194,Booking.com
Benidorm,Hotel La Estacion,"Passeig Dels Tolls, 03502 Benidorm, Valencia",7.9,4438,183,Booking.com
Benidorm,My Pretty Payma,Levante,8.7,422,168,Booking.com
Benidorm,Helios Benidorm,"Avenida Filipinas, 12, 03503 Benidorm, Valencia",9.1,4275,176,Hotels.com
Benidorm,Gastrohotel RH Canfali,"Plaza San Jaime, 5, 03501 Benidorm, Valencia",9.1,1572,276,Booking.com
Benidorm,Centralmar Centro,Poniente,9.8,97,184,Booking.com
Los Angeles,Sonesta Los Angeles Airport Lax,"5985 West Century Boulevard, Los Angeles, CA 90045",8.0,5943,412,Booking.com
Los Angeles,Hyatt Regency Los Angeles International Airport,"6225 West Century Boulevard, Los Angeles, CA 90045",8.5,4738,556,Booking.com
Los Angeles,Sheraton Gateway Los Angeles Hotel,"6101 West Century Boulevard, Los Angeles, CA 90045",8.0,4427,524,Booking.com
Los Angeles,Fully Furnished Loft In Dtla Fashion District,Downtown Los Angeles,9.5,12,553,Booking.com
Los Angeles,Mr. C Beverly Hills,"1224 Beverwil Drive, Los Angeles, CA 90035",8.0,366,909,Hotels.com
Los Angeles,Hotel Indigo Los Angeles Downtown,"899 Francisco Street, Los Angeles, CA 90015",8.5,2434,596,Booking.com
Los Angeles,"Luxury, Hollywood Walk of Fame",Hollywood,7.8,559,588,Booking.com
Los Angeles,Hilton Los Angeles Airport,"5711 West Century Boulevard, Los Angeles, CA 90045",7.5,5527,487,Booking.com
Los Angeles,The Hollywood Roosevelt,"7000 Hollywood Boulevard, Los Angeles, CA 90028",8.4,2007,600,Tripadvisor
Los Angeles,Beverly Hills Celebrity Home,Westside,9.2,110,840,Booking.com
Belfast,The Fitzwilliam Hotel Belfast,"1-3 Great Victoria Street, Belfast, BT3 7HR",9.1,3357,432,Preferred Hotels & Resorts
Belfast,The Flint,"48 Howard Street, Belfast, BT2 7GE",9.3,4366,256,Booking.com
Belfast,Lwr Ormeau Guest House,"144 Ormeau Road, Belfast, BT7 1LU",8.0,508,160,Booking.com
Belfast,Ultra Urban Belfast Corporate Apartments,Belfast City Centre,9.1,358,352,Booking.com
Belfast,Maldron Hotel Belfast City,"20 Brunswick Street, Belfast, BT2 7GE",8.8,4893,277,Booking.com
Belfast,Clayton Hotel Belfast,"22-26 Ormeau Avenue, Belfast, BT2 8HS",8.2,3493,303,Booking.com
Belfast,Central Belfast Apartments: Salisbury,Belfast City Centre,8.7,104,285,Booking.com
Belfast,Holiday Inn Belfast City Centre,"40 Hope Street, Belfast",8.7,4251,249,Booking.com
Belfast,Europa Hotel,"Great Victoria Street, Belfast, BT2 7AP",8.6,2520,324,Booking.com
Belfast,Perfect City Center Location / Free Parking / 4 Beds,Belfast City Centre,9.2,25,347,Booking.com
Rome,Spanish Hills Collection - Luxury Suites & Jacuzzi,"Via Lombardia,30, 00187 Rome",9.0,136,264,Booking.com
Rome,Unicum Roma Suites,"via Vittorio Spinazzola 3, 00164 Rome",9.3,111,301,Booking.com
Rome,Stasera a casa da M.E.,"Via Tuscolana 268 Scala C Int 4, 181 Rome",9.2,22,229,Booking.com
Rome,Enjoy Your Stay - Trastevere Apt,Historical Center,9.5,19,387,Booking.com
Rome,Rome Winners Home,"Via Appia Nuova 465, 00181 Rome",9.0,47,241,Booking.com
Rome,Hotel Diocleziano,"Via Gaeta 71, 00185 Rome",8.9,661,309,Booking.com
