,City,Car Type,Number of Passengers,Location,Supplier,Total Price,Price,Offer Rating
2196,Amsterdam,Kia Picanto,4.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,178.0,45.0,6.2
2197,Amsterdam,Kia Picanto,4.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,178.0,45.0,6.2
2198,Amsterdam,Kia Venga,5.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,152.0,38.0,9.8
2199,Amsterdam,Kia Venga,5.0,"Amsterdam Centraal Station, Amsterdam",Discover Cars,152.0,38.0,9.0
2200,Amsterdam,Kia Venga,5.0,"Amsterdam Centraal Station, Amsterdam",Wisecars,157.0,40.0,9.8
2201,Amsterdam,Kia Venga,5.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,172.0,43.0,6.2
2202,Amsterdam,Kia Venga,5.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,172.0,43.0,6.2
2203,Amsterdam,Kia Venga,5.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,172.0,43.0,6.2
2204,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,169.0,43.0,9.8
2205,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Discover Cars,169.0,43.0,9.0
2206,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Wisecars,175.0,44.0,9.8
2207,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,191.0,48.0,6.2
2208,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,191.0,48.0,6.2
2209,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,191.0,48.0,6.2
2210,Amsterdam,Opel Corsa,4.0,"Aaron Coplandstraat 6, Amsterdam",VIP Cars,182.0,46.0,9.8
2211,Amsterdam,Peugeot 2008,5.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,184.0,46.0,9.8
2212,Amsterdam,Peugeot 2008,5.0,"Amsterdam Centraal Station, Amsterdam",Discover Cars,184.0,46.0,9.0
2213,Amsterdam,Peugeot 2008,5.0,"Amsterdam Centraal Station, Amsterdam",Wisecars,190.0,48.0,9.8
2214,Amsterdam,Peugeot 2008,5.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,207.0,52.0,6.2
2215,Amsterdam,Peugeot 2008,5.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,207.0,52.0,6.2
2216,Amsterdam,Peugeot 2008,5.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,207.0,52.0,6.2
2217,Amsterdam,Mazda Mazda3,5.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,182.0,46.0,9.8
2218,Amsterdam,Mazda Mazda3,5.0,"Amsterdam Centraal Station, Amsterdam",Discover Cars,182.0,46.0,9.0
2219,Amsterdam,Mazda Mazda3,5.0,"Amsterdam Centraal Station, Amsterdam",Wisecars,189.0,48.0,9.8
2220,Amsterdam,Mazda Mazda3,5.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,206.0,52.0,6.2
2221,Amsterdam,Mazda Mazda3,5.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,206.0,52.0,6.2
2222,Amsterdam,Mazda Mazda3,5.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,206.0,52.0,6.2
2223,Amsterdam,Fiat Panda,4.0,"Aaron Coplandstraat 6, Amsterdam",VIP Cars,198.0,50.0,9.5
2224,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Opodo,181.0,46.0,9.0
2225,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",Opodo,208.0,52.0,9.5
2226,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",Enjoy Travel,208.0,52.0,4.0
2227,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",Wisecars,209.0,53.0,9.5
2228,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",Rentalcars,215.0,54.0,8.0
2229,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",Booking.com,215.0,54.0,8.0
2230,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",KAYAK,215.0,54.0,8.0
2231,Amsterdam,Kia Picanto,4.0,"Nassaukade 345-346, Amsterdam",VIP Cars,281.0,71.0,9.5
2232,Amsterdam,Fiat Panda,4.0,"Aaron Coplandstraat 6, Amsterdam",VIP Cars,207.0,52.0,9.8
2233,Amsterdam,Fiat Panda,4.0,"Aaron Coplandstraat 6, Amsterdam",Rentalcars,234.0,59.0,6.2
2234,Amsterdam,Fiat Panda,4.0,"Aaron Coplandstraat 6, Amsterdam",Booking.com,234.0,59.0,6.2
2235,Amsterdam,Fiat Panda,4.0,"Aaron Coplandstraat 6, Amsterdam",KAYAK,234.0,59.0,6.2
2236,Amsterdam,Kia Cee'd SW,5.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,182.0,46.0,9.8
2237,Amsterdam,Kia Cee'd SW,5.0,"Amsterdam Centraal Station, Amsterdam",Discover Cars,182.0,46.0,9.0
2238,Amsterdam,Kia Cee'd SW,5.0,"Amsterdam Centraal Station, Amsterdam",Wisecars,189.0,48.0,9.8
2239,Amsterdam,Kia Cee'd SW,5.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,206.0,52.0,6.2
2240,Amsterdam,Kia Cee'd SW,5.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,206.0,52.0,6.2
2241,Amsterdam,Kia Cee'd SW,5.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,206.0,52.0,6.2
2242,Amsterdam,Mini car,4.0,"Hotel Novotel, Amsterdam",Europcar,193.0,49.0,8.0
2243,Amsterdam,Mini car,4.0,"Overtoom 197, Amsterdam",Booking.com,193.0,49.0,6.5
2244,Amsterdam,Mini car,4.0,"Overtoom 197, Amsterdam",Opodo,193.0,49.0,9.0
2245,Amsterdam,Mini car,4.0,"Overtoom 197, Amsterdam",Europcar,193.0,49.0,8.0
2246,Amsterdam,Mini car,4.0,"Overtoom 197, Amsterdam",KAYAK,193.0,49.0,6.5
2247,Amsterdam,Mini car,4.0,"Overtoom 197, Amsterdam",VIP Cars,203.0,51.0,9.0
2248,Amsterdam,Suzuki Vitara/Escudo,5.0,"Aaron Coplandstraat 6, Amsterdam",VIP Cars,192.0,48.0,9.8
2249,Bali,Passenger van car,5.0,DPS,KAYAK,192.0,48.0,9.8
2250,Bali,Passenger van car,5.0,DPS,QEEQ.COM,192.0,48.0,9.8
2251,Bali,Passenger van car,5.0,DPS,Rentalcars,198.0,50.0,8.2
2252,Bali,Passenger van car,5.0,DPS,Booking.com,198.0,50.0,8.2
2253,Bali,Toyota Innova,7.0,Airport terminal,KAYAK,245.0,62.0,9.8
2254,Bali,Toyota Innova,7.0,Airport terminal,QEEQ.COM,245.0,62.0,9.8
2255,Bali,Toyota Avanza,5.0,Shuttle,QEEQ.COM,115.0,29.0,9.8
2256,Bali,Toyota Avanza,5.0,Shuttle,Argus Car Hire,185.0,47.0,9.0
2257,Bali,Toyota Avanza,5.0,Shuttle,Opodo,198.0,50.0,9.0
2258,Bali,Toyota Avanza,5.0,Shuttle,Holiday Autos,325.0,82.0,9.0
2259,Bali,Toyota Avanza,5.0,Shuttle,easyCar,325.0,82.0,7.5
2260,Bali,Toyota Avanza,5.0,Shuttle,QEEQ.COM,115.0,29.0,9.8
2261,Bali,Toyota Avanza,5.0,Shuttle,Argus Car Hire,185.0,47.0,9.0
2262,Bali,Toyota Avanza,5.0,Shuttle,Opodo,198.0,50.0,9.0
2263,Bali,Toyota Avanza,5.0,Shuttle,Holiday Autos,325.0,82.0,9.0
2264,Bali,Toyota Avanza,5.0,Shuttle,easyCar,325.0,82.0,7.5
2265,Benidorm,Ford Ka,4.0,Airport terminal,QEEQ.COM,41.0,11.0,9.8
2266,Benidorm,Ford Ka,4.0,Airport terminal,KAYAK,41.0,11.0,7.2
2267,Benidorm,Ford Ka,4.0,Airport terminal,Booking.com,42.0,11.0,7.2
2268,Benidorm,Ford Ka,4.0,Airport terminal,Opodo,68.0,17.0,9.2
2269,Benidorm,Ford Ka,4.0,Airport terminal,Argus Car Hire,94.0,24.0,9.2
2270,Benidorm,Ford Ka,4.0,Airport terminal,Holiday Autos,124.0,31.0,9.2
2271,Benidorm,Ford Ka,4.0,Airport terminal,easyCar,124.0,31.0,7.8
2272,Benidorm,Nissan Micra,5.0,Airport terminal,KAYAK,41.0,11.0,7.2
2273,Benidorm,Nissan Micra,5.0,Airport terminal,QEEQ.COM,42.0,11.0,9.8
2274,Benidorm,Nissan Micra,5.0,Airport terminal,Booking.com,43.0,11.0,7.2
2275,Benidorm,Nissan Micra,5.0,Airport terminal,Opodo,69.0,18.0,9.2
2276,Benidorm,Nissan Micra,5.0,Airport terminal,Argus Car Hire,95.0,24.0,9.2
2277,Benidorm,Nissan Micra,5.0,Airport terminal,Holiday Autos,126.0,32.0,9.2
2278,Benidorm,Nissan Micra,5.0,Airport terminal,easyCar,126.0,32.0,7.8
2279,Benidorm,Ford Focus,5.0,Airport terminal,QEEQ.COM,56.0,14.0,9.8
2280,Benidorm,Ford Focus,5.0,Airport terminal,Rentalcars,57.0,15.0,7.2
2281,Benidorm,Ford Focus,5.0,Airport terminal,KAYAK,57.0,15.0,7.2
2282,Benidorm,Ford Focus,5.0,Airport terminal,Booking.com,58.0,15.0,7.2
2283,Benidorm,Ford Focus,5.0,Airport terminal,Opodo,91.0,23.0,9.2
2284,Benidorm,Ford Focus,5.0,Airport terminal,Argus Car Hire,108.0,27.0,9.2
2285,Benidorm,Ford Focus,5.0,Airport terminal,Holiday Autos,166.0,42.0,9.2
2286,Benidorm,Ford Focus,5.0,Airport terminal,easyCar,166.0,42.0,7.8
2287,Benidorm,Nissan Juke,5.0,Airport terminal,QEEQ.COM,61.0,16.0,9.8
2288,Benidorm,Nissan Juke,5.0,Airport terminal,Rentalcars,62.0,16.0,7.2
2289,Benidorm,Nissan Juke,5.0,Airport terminal,KAYAK,62.0,16.0,7.2
2290,Benidorm,Nissan Juke,5.0,Airport terminal,Booking.com,64.0,16.0,7.2
2291,Benidorm,Nissan Juke,5.0,Airport terminal,Opodo,100.0,25.0,9.2
2292,Benidorm,Nissan Juke,5.0,Airport terminal,Argus Car Hire,113.0,29.0,9.2
2293,Benidorm,Nissan Juke,5.0,Airport terminal,Holiday Autos,181.0,46.0,9.2
2294,Benidorm,Nissan Juke,5.0,Airport terminal,easyCar,181.0,46.0,7.8
2295,Benidorm,Ford Focus Wagon,5.0,Airport terminal,QEEQ.COM,64.0,16.0,9.8
2296,Benidorm,Ford Focus Wagon,5.0,Airport terminal,Rentalcars,66.0,17.0,7.2
2297,Benidorm,Ford Focus Wagon,5.0,Airport terminal,KAYAK,66.0,17.0,7.2
2298,Benidorm,Ford Focus Wagon,5.0,Airport terminal,Booking.com,68.0,17.0,7.2
2299,Benidorm,Ford Focus Wagon,5.0,Airport terminal,Opodo,107.0,27.0,9.2
2300,Benidorm,Ford Focus Wagon,5.0,Airport terminal,Argus Car Hire,116.0,29.0,9.2
2301,Benidorm,Ford Focus Wagon,5.0,Airport terminal,Holiday Autos,191.0,48.0,9.2
2302,Benidorm,Ford Focus Wagon,5.0,Airport terminal,easyCar,191.0,48.0,7.8
2303,Benidorm,Ford Ka,4.0,Airport terminal,QEEQ.COM,66.0,17.0,8.0
2304,Benidorm,Ford Ka,4.0,Airport terminal,QEEQ.COM,67.0,17.0,8.0
2305,Benidorm,Ford Ka,4.0,Airport terminal,Opodo,111.0,28.0,7.5
2306,Benidorm,Ford Ka,4.0,Airport terminal,Argus Car Hire,120.0,30.0,7.5
2307,Benidorm,Ford Ka,4.0,Airport terminal,Holiday Autos,199.0,50.0,7.5
2308,Benidorm,Ford Ka,4.0,Airport terminal,easyCar,199.0,50.0,6.0
2309,Benidorm,Fiat 500,4.0,ALC,QEEQ.COM,83.0,21.0,9.8
2310,Benidorm,Fiat 500,4.0,ALC,HolidayCars.com,89.0,23.0,8.8
2311,Benidorm,Fiat 500,4.0,ALC,Rentalcars,97.0,25.0,7.2
2312,Benidorm,Fiat 500,4.0,ALC,Booking.com,97.0,25.0,7.2
2313,Benidorm,Fiat 500,4.0,ALC,KAYAK,97.0,25.0,7.2
2314,Benidorm,Fiat 500,4.0,ALC,Argus Car Hire,131.0,33.0,9.2
2315,Benidorm,Fiat 500,4.0,ALC,Opodo,146.0,37.0,9.2
2316,Benidorm,Fiat 500,4.0,ALC,Holiday Autos,231.0,58.0,9.2
2317,Benidorm,Fiat 500,4.0,ALC,easyCar,231.0,58.0,7.8
2318,Benidorm,Fiat 500,4.0,Shuttle,QEEQ.COM,69.0,18.0,7.5
2319,Benidorm,Fiat 500,4.0,Shuttle,HolidayCars.com,76.0,19.0,6.5
2320,Benidorm,Fiat 500,4.0,Shuttle,Rentalcars,87.0,22.0,5.0
2321,Benidorm,Fiat 500,4.0,Shuttle,KAYAK,87.0,22.0,5.0
2322,Benidorm,Fiat 500,4.0,Shuttle,Booking.com,89.0,23.0,5.0
2323,Benidorm,Fiat 500,4.0,Shuttle,Argus Car Hire,107.0,27.0,7.0
2324,Benidorm,Fiat 500,4.0,Shuttle,Opodo,115.0,29.0,7.0
2325,Benidorm,Fiat 500,4.0,Shuttle,Holiday Autos,188.0,47.0,7.0
2326,Benidorm,Fiat 500,4.0,Shuttle,easyCar,188.0,47.0,5.5
2327,Benidorm,Toyota Aygo,4.0,Airport terminal,QEEQ.COM,99.0,25.0,9.8
2328,Benidorm,Toyota Aygo,4.0,Airport terminal,HolidayCars.com,106.0,27.0,7.8
2329,Benidorm,Toyota Aygo,4.0,Airport terminal,Opodo,139.0,35.0,9.2
2330,Benidorm,Toyota Aygo,4.0,Airport terminal,Rentalcars,144.0,36.0,7.2
2331,Benidorm,Toyota Aygo,4.0,Airport terminal,KAYAK,144.0,36.0,7.2
2332,Benidorm,Toyota Aygo,4.0,Airport terminal,Booking.com,149.0,38.0,7.2
2333,Benidorm,Toyota Aygo,4.0,Airport terminal,Argus Car Hire,167.0,42.0,9.2
2334,Benidorm,Toyota Aygo,4.0,Airport terminal,Holiday Autos,303.0,76.0,9.2
2335,Benidorm,Toyota Aygo,4.0,Airport terminal,easyCar,303.0,76.0,7.8
2336,Benidorm,Opel Corsa,5.0,Shuttle,QEEQ.COM,72.0,18.0,7.5
2337,Benidorm,Opel Corsa,5.0,Shuttle,HolidayCars.com,79.0,20.0,6.5
2338,Benidorm,Opel Corsa,5.0,Shuttle,Rentalcars,91.0,23.0,5.0
2339,Benidorm,Opel Corsa,5.0,Shuttle,KAYAK,91.0,23.0,5.0
2340,Benidorm,Opel Corsa,5.0,Shuttle,Booking.com,94.0,24.0,5.0
2341,Benidorm,Opel Corsa,5.0,Shuttle,Argus Car Hire,113.0,29.0,7.0
2342,Benidorm,Opel Corsa,5.0,Shuttle,Opodo,121.0,31.0,7.0
2343,Benidorm,Opel Corsa,5.0,Shuttle,Holiday Autos,198.0,50.0,7.0
2344,Benidorm,Opel Corsa,5.0,Shuttle,easyCar,198.0,50.0,5.5
2345,Benidorm,Opel Corsa,4.0,ALC,QEEQ.COM,93.0,24.0,9.8
2346,Benidorm,Opel Corsa,4.0,ALC,HolidayCars.com,99.0,25.0,8.8
2347,Benidorm,Opel Corsa,4.0,ALC,Rentalcars,109.0,28.0,7.2
2348,Benidorm,Opel Corsa,4.0,ALC,Booking.com,109.0,28.0,7.2
2349,Benidorm,Opel Corsa,4.0,ALC,KAYAK,109.0,28.0,7.2
2350,Benidorm,Opel Corsa,4.0,ALC,Argus Car Hire,148.0,37.0,9.2
2351,Benidorm,Opel Corsa,4.0,ALC,Opodo,167.0,42.0,9.2
2352,Benidorm,Opel Corsa,4.0,ALC,Holiday Autos,260.0,65.0,9.2
2353,Benidorm,Opel Corsa,4.0,ALC,easyCar,260.0,65.0,7.8
2354,Benidorm,Ford Fiesta,5.0,Airport terminal,QEEQ.COM,101.0,26.0,9.8
2355,Benidorm,Ford Fiesta,5.0,Airport terminal,HolidayCars.com,107.0,27.0,7.8
2356,Benidorm,Ford Fiesta,5.0,Airport terminal,Rentalcars,146.0,37.0,7.2
2357,Benidorm,Ford Fiesta,5.0,Airport terminal,KAYAK,146.0,37.0,7.2
2358,Benidorm,Ford Fiesta,5.0,Airport terminal,Booking.com,150.0,38.0,7.2
2359,Benidorm,Ford Fiesta,5.0,Airport terminal,Opodo,163.0,41.0,9.2
2360,Benidorm,Ford Fiesta,5.0,Airport terminal,Argus Car Hire,169.0,43.0,9.2
2361,Benidorm,Ford Fiesta,5.0,Airport terminal,Holiday Autos,307.0,77.0,9.2
2362,Benidorm,Ford Fiesta,5.0,Airport terminal,easyCar,307.0,77.0,7.8
2363,Benidorm,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,83.0,21.0,8.0
2364,Benidorm,Volkswagen Polo,5.0,Airport terminal,Opodo,140.0,35.0,7.5
2365,Benidorm,Volkswagen Polo,5.0,Airport terminal,Argus Car Hire,148.0,37.0,7.5
2366,Benidorm,Volkswagen Polo,5.0,Airport terminal,Holiday Autos,247.0,62.0,7.5
2367,Benidorm,Volkswagen Polo,5.0,Airport terminal,easyCar,247.0,62.0,6.0
2368,Benidorm,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,84.0,21.0,8.0
2369,Budapest,Toyota Aygo,4.0,Airport terminal,Enjoy Travel,54.0,14.0,5.8
2370,Budapest,Toyota Aygo,4.0,Airport terminal,KAYAK,57.0,15.0,9.8
2371,Budapest,Toyota Aygo,4.0,Airport terminal,QEEQ.COM,57.0,15.0,9.8
2372,Budapest,Toyota Aygo,4.0,Airport terminal,HolidayCars.com,58.0,15.0,8.0
2373,Budapest,Toyota Aygo,4.0,Airport terminal,Discover Cars,61.0,16.0,9.0
2374,Budapest,Toyota Aygo,4.0,Airport terminal,Rentalcars,72.0,18.0,7.8
2375,Budapest,Toyota Aygo,4.0,Airport terminal,Booking.com,72.0,18.0,7.8
2376,Budapest,Toyota Aygo,4.0,Airport terminal,Opodo,92.0,23.0,9.2
2377,Budapest,Toyota Aygo,4.0,Airport terminal,Argus Car Hire,92.0,23.0,9.2
2378,Budapest,Toyota Aygo,4.0,Airport terminal,Holiday Autos,151.0,38.0,9.2
2379,Budapest,Toyota Aygo,4.0,Airport terminal,easyCar,151.0,38.0,8.0
2380,Budapest,Fiat Panda,4.0,BUD,QEEQ.COM,64.0,16.0,9.8
2381,Budapest,Fiat Panda,4.0,BUD,Rentalcars,73.0,19.0,7.8
2382,Budapest,Fiat Panda,4.0,BUD,Booking.com,73.0,19.0,7.8
2383,Budapest,Fiat Panda,4.0,BUD,KAYAK,73.0,19.0,7.8
2384,Budapest,Volkswagen Polo,5.0,Airport terminal,Enjoy Travel,61.0,16.0,5.8
2385,Budapest,Volkswagen Polo,5.0,Airport terminal,KAYAK,64.0,16.0,9.8
2386,Budapest,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,64.0,16.0,9.8
2387,Budapest,Volkswagen Polo,5.0,Airport terminal,HolidayCars.com,64.0,16.0,8.0
2388,Budapest,Volkswagen Polo,5.0,Airport terminal,Discover Cars,67.0,17.0,9.0
2389,Budapest,Volkswagen Polo,5.0,Airport terminal,Rentalcars,81.0,21.0,7.8
2390,Budapest,Volkswagen Polo,5.0,Airport terminal,Booking.com,81.0,21.0,7.8
2391,Budapest,Volkswagen Polo,5.0,Airport terminal,Argus Car Hire,98.0,25.0,9.2
2392,Budapest,Volkswagen Polo,5.0,Airport terminal,Opodo,104.0,26.0,9.2
2393,Budapest,Volkswagen Polo,5.0,Airport terminal,Holiday Autos,171.0,43.0,9.2
2394,Budapest,Volkswagen Polo,5.0,Airport terminal,easyCar,171.0,43.0,8.0
2395,Budapest,Suzuki Swift,5.0,"Budapest, Hársfa Utca 53-55, Budapest",VIP Cars,71.0,18.0,9.0
2396,Budapest,Suzuki Swift,5.0,"Budapest, Hársfa Utca 53-55, Budapest",Rentalcars,83.0,21.0,7.8
2397,Budapest,Suzuki Swift,5.0,"Budapest, Hársfa Utca 53-55, Budapest",Booking.com,83.0,21.0,7.8
2398,Budapest,Suzuki Swift,5.0,"Budapest, Hársfa Utca 53-55, Budapest",KAYAK,83.0,21.0,7.8
2399,Budapest,Toyota Aygo,4.0,Shuttle,QEEQ.COM,68.0,17.0,9.8
2400,Budapest,Peugeot 208,4.0,Shuttle,QEEQ.COM,71.0,18.0,7.8
2401,Budapest,Peugeot 208,4.0,Shuttle,VIP Cars,73.0,19.0,4.8
2402,Budapest,Peugeot 208,4.0,Shuttle,Discover Cars,79.0,20.0,9.0
2403,Budapest,Peugeot 208,4.0,Shuttle,Wisecars,82.0,21.0,7.0
2404,Budapest,Peugeot 208,4.0,Shuttle,Argus Car Hire,107.0,27.0,7.2
2405,Budapest,Peugeot 208,4.0,Shuttle,Opodo,114.0,29.0,7.2
2406,Budapest,Peugeot 208,4.0,Shuttle,Holiday Autos,187.0,47.0,7.2
2407,Budapest,Peugeot 208,4.0,Shuttle,easyCar,187.0,47.0,6.0
2408,Budapest,Suzuki Swift,4.0,BUD,Discover Cars,77.0,20.0,9.0
2409,Budapest,Suzuki Swift,4.0,BUD,Wisecars,79.0,20.0,7.8
2410,Budapest,Suzuki Swift,4.0,BUD,Rentalcars,115.0,29.0,7.8
2411,Budapest,Suzuki Swift,4.0,BUD,Booking.com,115.0,29.0,7.8
2412,Budapest,Suzuki Swift,4.0,BUD,KAYAK,115.0,29.0,7.8
2413,Budapest,Suzuki Swift,4.0,BUD,Argus Car Hire,115.0,29.0,9.2
2414,Budapest,Suzuki Swift,4.0,BUD,Opodo,123.0,31.0,9.2
2415,Budapest,Suzuki Swift,4.0,BUD,Holiday Autos,202.0,51.0,9.2
2416,Budapest,Suzuki Swift,4.0,BUD,easyCar,202.0,51.0,8.0
2417,Budapest,Ford Focus,5.0,Airport terminal,KAYAK,77.0,20.0,9.8
2418,Budapest,Ford Focus,5.0,Airport terminal,QEEQ.COM,77.0,20.0,9.8
2419,Budapest,Ford Focus,5.0,Airport terminal,HolidayCars.com,78.0,20.0,8.0
2420,Budapest,Ford Focus,5.0,Airport terminal,Discover Cars,80.0,20.0,9.0
2421,Budapest,Ford Focus,5.0,Airport terminal,Rentalcars,98.0,25.0,7.8
2422,Budapest,Ford Focus,5.0,Airport terminal,Booking.com,98.0,25.0,7.8
2423,Budapest,Ford Focus,5.0,Airport terminal,Argus Car Hire,119.0,30.0,9.2
2424,Budapest,Ford Focus,5.0,Airport terminal,Opodo,128.0,32.0,9.2
2425,Budapest,Ford Focus,5.0,Airport terminal,Holiday Autos,210.0,53.0,9.2
2426,Budapest,Ford Focus,5.0,Airport terminal,easyCar,210.0,53.0,8.0
2427,Budapest,Hyundai i10,4.0,Shuttle,QEEQ.COM,68.0,17.0,7.8
2428,Budapest,Hyundai i10,4.0,Shuttle,VIP Cars,70.0,18.0,4.8
2429,Budapest,Hyundai i10,4.0,Shuttle,Discover Cars,77.0,20.0,9.0
2430,Budapest,Hyundai i10,4.0,Shuttle,Wisecars,79.0,20.0,7.0
2431,Budapest,Hyundai i10,4.0,Shuttle,Argus Car Hire,103.0,26.0,7.2
2432,Budapest,Hyundai i10,4.0,Shuttle,Opodo,111.0,28.0,7.2
2433,Budapest,Hyundai i10,4.0,Shuttle,Holiday Autos,181.0,46.0,7.2
2434,Budapest,Hyundai i10,4.0,Shuttle,easyCar,181.0,46.0,6.0
2435,Budapest,Suzuki Swift,5.0,BUD,Booking.com,76.0,19.0,7.8
2436,Budapest,Suzuki Swift,5.0,BUD,KAYAK,76.0,19.0,7.8
2437,Budapest,Suzuki Swift,5.0,BUD,QEEQ.COM,92.0,23.0,9.8
2438,Budapest,Volkswagen Polo,4.0,"Budapest Downtown, Budapest",Discover Cars,84.0,21.0,9.0
2439,Budapest,Volkswagen up!,4.0,BUD,Rentalcars,78.0,20.0,7.8
2440,Budapest,Volkswagen up!,4.0,BUD,Booking.com,78.0,20.0,7.8
2441,Budapest,Volkswagen up!,4.0,BUD,KAYAK,78.0,20.0,7.8
2442,Budapest,Citroen C3,5.0,"Szent István Tér 1, Budapest",Discover Cars,86.0,22.0,9.0
2443,Budapest,Volkswagen Golf,5.0,Airport terminal,KAYAK,84.0,21.0,9.8
2444,Budapest,Volkswagen Golf,5.0,Airport terminal,QEEQ.COM,84.0,21.0,9.8
2445,Budapest,Volkswagen Golf,5.0,Airport terminal,HolidayCars.com,84.0,21.0,8.0
2446,Budapest,Volkswagen Golf,5.0,Airport terminal,Discover Cars,87.0,22.0,9.0
2447,Budapest,Volkswagen Golf,5.0,Airport terminal,Rentalcars,108.0,27.0,7.8
2448,Budapest,Volkswagen Golf,5.0,Airport terminal,Booking.com,108.0,27.0,7.8
2449,Budapest,Volkswagen Golf,5.0,Airport terminal,Argus Car Hire,131.0,33.0,9.2
2450,Budapest,Volkswagen Golf,5.0,Airport terminal,Opodo,141.0,36.0,9.2
2451,Budapest,Volkswagen Golf,5.0,Airport terminal,Holiday Autos,231.0,58.0,9.2
2452,Budapest,Volkswagen Golf,5.0,Airport terminal,easyCar,231.0,58.0,8.0
2453,Budapest,Fiat Panda,4.0,call for pick-up,Booking.com,81.0,21.0,7.8
2454,Budapest,Fiat Panda,4.0,call for pick-up,KAYAK,81.0,21.0,7.8
2455,Budapest,Fiat Panda,4.0,call for pick-up,Argus Car Hire,113.0,29.0,9.2
2456,Budapest,Fiat Panda,4.0,call for pick-up,Opodo,121.0,31.0,9.2
2457,Budapest,Fiat Panda,4.0,call for pick-up,Holiday Autos,198.0,50.0,9.2
2458,Budapest,Fiat Panda,4.0,call for pick-up,easyCar,198.0,50.0,8.0
2459,Edinburgh,Toyota Aygo,4.0,EDI,VIP Cars,65.0,17.0,7.2
2460,Edinburgh,Toyota Aygo,4.0,EDI,QEEQ.COM,67.0,17.0,7.5
2461,Edinburgh,Toyota Aygo,4.0,EDI,EconomyBookings,67.0,17.0,5.5
2462,Edinburgh,Toyota Aygo,4.0,EDI,HolidayCars.com,67.0,17.0,7.0
2463,Edinburgh,Toyota Aygo,4.0,EDI,Rentalcars,68.0,17.0,6.2
2464,Edinburgh,Toyota Aygo,4.0,EDI,Booking.com,68.0,17.0,6.2
2465,Edinburgh,Toyota Aygo,4.0,EDI,KAYAK,68.0,17.0,6.2
2466,Edinburgh,Toyota Aygo,4.0,EDI,Wisecars,71.0,18.0,7.2
2467,Edinburgh,Toyota Aygo,4.0,EDI,Argus Car Hire,98.0,25.0,7.2
2468,Edinburgh,Toyota Aygo,4.0,EDI,Discover Cars,102.0,26.0,7.2
2469,Edinburgh,Toyota Aygo,4.0,EDI,Opodo,103.0,26.0,7.2
2470,Edinburgh,Toyota Aygo,4.0,EDI,Holiday Autos,170.0,43.0,7.2
2471,Edinburgh,Ford Fiesta,5.0,EDI,VIP Cars,70.0,18.0,7.2
2472,Edinburgh,Ford Fiesta,5.0,EDI,HolidayCars.com,71.0,18.0,7.0
2473,Edinburgh,Ford Fiesta,5.0,EDI,QEEQ.COM,72.0,18.0,7.5
2474,Edinburgh,Ford Fiesta,5.0,EDI,Rentalcars,73.0,19.0,6.2
2475,Edinburgh,Ford Fiesta,5.0,EDI,Booking.com,73.0,19.0,6.2
2476,Edinburgh,Ford Fiesta,5.0,EDI,EconomyBookings,73.0,19.0,5.5
2477,Edinburgh,Ford Fiesta,5.0,EDI,KAYAK,73.0,19.0,6.2
2478,Edinburgh,Ford Fiesta,5.0,EDI,Wisecars,76.0,19.0,7.2
2479,Edinburgh,Ford Fiesta,5.0,EDI,Argus Car Hire,104.0,26.0,7.2
